id_cliente,duration,campaign,pdays,previous,poutcome,y
5377,92,1,999,0,nonexistent,no
5378,247,1,999,0,nonexistent,no
5379,50,3,999,0,nonexistent,no
5380,253,1,999,0,nonexistent,no
5381,153,4,999,0,nonexistent,no
5382,241,2,999,0,nonexistent,no
5383,211,4,999,0,nonexistent,no
5384,493,2,999,0,nonexistent,no
5385,597,6,999,0,nonexistent,yes
5386,107,2,999,0,nonexistent,no
5387,1438,2,999,0,nonexistent,no
5388,172,3,999,0,nonexistent,no
5389,159,3,999,0,nonexistent,no
5390,29,3,999,0,nonexistent,no
5391,76,2,999,0,nonexistent,no
5392,185,4,999,0,nonexistent,no
5393,569,3,999,0,nonexistent,no
5394,333,2,999,0,nonexistent,no
5395,95,4,999,0,nonexistent,no
5396,557,2,999,0,nonexistent,no
5397,160,3,999,0,nonexistent,no
5398,209,3,999,0,nonexistent,no
5399,335,3,999,0,nonexistent,no
5400,372,3,999,0,nonexistent,no
5401,92,3,999,0,nonexistent,no
5402,277,2,999,0,nonexistent,no
5403,178,2,999,0,nonexistent,no
5404,85,2,999,0,nonexistent,no
5405,95,12,999,0,nonexistent,no
5406,134,10,999,0,nonexistent,no
5407,138,4,999,0,nonexistent,no
5408,63,2,999,0,nonexistent,no
5409,67,13,999,0,nonexistent,no
5410,77,3,999,0,nonexistent,no
5411,292,2,999,0,nonexistent,no
5412,57,5,999,0,nonexistent,no
5413,38,11,999,0,nonexistent,no
5414,151,9,999,0,nonexistent,no
5415,331,3,999,0,nonexistent,no
5416,1392,2,999,0,nonexistent,yes
5417,100,4,999,0,nonexistent,no
5418,358,2,999,0,nonexistent,no
5419,298,3,999,0,nonexistent,no
5420,181,16,999,0,nonexistent,no
5421,188,6,999,0,nonexistent,no
5422,368,5,999,0,nonexistent,no
5423,203,5,999,0,nonexistent,no
5424,61,2,999,0,nonexistent,no
5425,297,2,999,0,nonexistent,no
5426,219,2,999,0,nonexistent,no
5427,129,6,999,0,nonexistent,no
5428,247,3,999,0,nonexistent,no
5429,266,2,999,0,nonexistent,no
5430,559,3,999,0,nonexistent,no
5431,162,3,999,0,nonexistent,no
5432,75,3,999,0,nonexistent,no
5433,82,3,999,0,nonexistent,no
5434,352,2,999,0,nonexistent,no
5435,204,4,999,0,nonexistent,no
5436,1059,5,999,0,nonexistent,yes
5437,248,4,999,0,nonexistent,no
5438,82,2,999,0,nonexistent,no
5439,259,2,999,0,nonexistent,no
5440,703,2,999,0,nonexistent,no
5441,100,4,999,0,nonexistent,no
5442,348,2,999,0,nonexistent,no
5443,430,6,999,0,nonexistent,yes
5444,146,6,999,0,nonexistent,no
5445,34,2,999,0,nonexistent,no
5446,297,3,999,0,nonexistent,no
5447,22,2,999,0,nonexistent,no
5448,106,3,999,0,nonexistent,no
5449,465,4,999,0,nonexistent,no
5450,104,5,999,0,nonexistent,no
5451,213,4,999,0,nonexistent,no
5452,74,4,999,0,nonexistent,no
5453,245,4,999,0,nonexistent,no
5454,252,5,999,0,nonexistent,no
5455,317,4,999,0,nonexistent,no
5456,93,8,999,0,nonexistent,no
5457,116,5,999,0,nonexistent,no
5458,386,2,999,0,nonexistent,no
5459,283,11,999,0,nonexistent,no
5460,146,4,999,0,nonexistent,no
5461,215,4,999,0,nonexistent,no
5462,90,3,999,0,nonexistent,no
5463,260,3,999,0,nonexistent,no
5464,267,4,999,0,nonexistent,no
5465,107,3,999,0,nonexistent,no
5466,164,3,999,0,nonexistent,no
5467,427,2,999,0,nonexistent,no
5468,1222,5,999,0,nonexistent,no
5469,426,9,999,0,nonexistent,no
5470,456,4,999,0,nonexistent,no
5471,40,7,999,0,nonexistent,no
5472,105,4,999,0,nonexistent,no
5473,98,17,999,0,nonexistent,no
5474,27,7,999,0,nonexistent,no
5475,137,3,999,0,nonexistent,no
5476,100,4,999,0,nonexistent,no
5477,1034,9,999,0,nonexistent,no
5478,320,3,999,0,nonexistent,no
5479,159,3,999,0,nonexistent,no
5480,353,2,999,0,nonexistent,no
5481,331,6,999,0,nonexistent,no
5482,159,5,999,0,nonexistent,no
5483,52,3,999,0,nonexistent,no
5484,117,2,999,0,nonexistent,no
5485,85,2,999,0,nonexistent,no
5486,146,6,999,0,nonexistent,no
5487,49,1,999,0,nonexistent,no
5488,260,5,999,0,nonexistent,no
5489,60,3,999,0,nonexistent,no
5490,193,1,999,0,nonexistent,no
5491,373,2,999,0,nonexistent,no
5492,336,1,999,0,nonexistent,no
5493,200,2,999,0,nonexistent,no
5494,501,2,999,0,nonexistent,no
5495,80,1,999,0,nonexistent,no
5496,299,1,999,0,nonexistent,no
5497,207,1,999,0,nonexistent,no
5498,125,1,999,0,nonexistent,no
5499,237,1,999,0,nonexistent,no
5500,185,5,999,0,nonexistent,no
5501,224,1,999,0,nonexistent,no
5502,183,1,999,0,nonexistent,no
5503,63,1,999,0,nonexistent,no
5504,312,1,999,0,nonexistent,no
5505,188,1,999,0,nonexistent,no
5506,897,5,999,0,nonexistent,no
5507,168,1,999,0,nonexistent,no
5508,322,1,999,0,nonexistent,no
5509,317,1,999,0,nonexistent,no
5510,511,1,999,0,nonexistent,no
5511,155,1,999,0,nonexistent,no
5512,161,3,999,0,nonexistent,no
5513,368,6,999,0,nonexistent,no
5514,247,1,999,0,nonexistent,no
5515,88,1,999,0,nonexistent,no
5516,140,1,999,0,nonexistent,no
5517,31,1,999,0,nonexistent,no
5518,142,3,999,0,nonexistent,no
5519,118,1,999,0,nonexistent,no
5520,158,7,999,0,nonexistent,no
5521,129,3,999,0,nonexistent,no
5522,136,2,999,0,nonexistent,no
5523,122,4,999,0,nonexistent,no
5524,120,2,999,0,nonexistent,no
5525,180,2,999,0,nonexistent,no
5526,702,4,999,0,nonexistent,no
5527,329,1,999,0,nonexistent,no
5528,204,1,999,0,nonexistent,no
5529,120,1,999,0,nonexistent,no
5530,181,1,999,0,nonexistent,no
5531,19,17,999,0,nonexistent,no
5532,460,1,999,0,nonexistent,no
5533,437,1,999,0,nonexistent,no
5534,76,2,999,0,nonexistent,no
5535,226,1,999,0,nonexistent,no
5536,422,5,999,0,nonexistent,no
5537,109,1,999,0,nonexistent,no
5538,219,1,999,0,nonexistent,no
5539,41,2,999,0,nonexistent,no
5540,581,1,999,0,nonexistent,no
5541,131,2,999,0,nonexistent,no
5542,50,2,999,0,nonexistent,no
5543,130,1,999,0,nonexistent,no
5544,194,1,999,0,nonexistent,no
5545,165,1,999,0,nonexistent,no
5546,80,1,999,0,nonexistent,no
5547,470,1,999,0,nonexistent,no
5548,281,1,999,0,nonexistent,no
5549,391,1,999,0,nonexistent,no
5550,24,1,999,0,nonexistent,no
5551,788,11,999,0,nonexistent,yes
5552,210,1,999,0,nonexistent,no
5553,367,4,999,0,nonexistent,no
5554,107,2,999,0,nonexistent,no
5555,228,1,999,0,nonexistent,no
5556,135,1,999,0,nonexistent,no
5557,85,1,999,0,nonexistent,no
5558,290,2,999,0,nonexistent,no
5559,153,1,999,0,nonexistent,no
5560,76,1,999,0,nonexistent,no
5561,111,1,999,0,nonexistent,no
5562,168,1,999,0,nonexistent,no
5563,109,1,999,0,nonexistent,no
5564,219,1,999,0,nonexistent,no
5565,14,32,999,0,nonexistent,no
5566,285,1,999,0,nonexistent,no
5567,262,1,999,0,nonexistent,no
5568,96,2,999,0,nonexistent,no
5569,166,2,999,0,nonexistent,no
5570,208,2,999,0,nonexistent,no
5571,483,1,999,0,nonexistent,no
5572,129,1,999,0,nonexistent,no
5573,130,1,999,0,nonexistent,no
5574,754,1,999,0,nonexistent,no
5575,113,1,999,0,nonexistent,no
5576,364,1,999,0,nonexistent,no
5577,258,1,999,0,nonexistent,no
5578,227,1,999,0,nonexistent,no
5579,266,3,999,0,nonexistent,no
5580,232,1,999,0,nonexistent,no
5581,172,1,999,0,nonexistent,no
5582,164,1,999,0,nonexistent,no
5583,167,1,999,0,nonexistent,no
5584,103,1,999,0,nonexistent,no
5585,168,1,999,0,nonexistent,no
5586,297,1,999,0,nonexistent,no
5587,317,1,999,0,nonexistent,no
5588,388,1,999,0,nonexistent,no
5589,62,1,999,0,nonexistent,no
5590,142,1,999,0,nonexistent,no
5591,63,1,999,0,nonexistent,no
5592,212,1,999,0,nonexistent,no
5593,149,1,999,0,nonexistent,no
5594,161,3,999,0,nonexistent,no
5595,165,2,999,0,nonexistent,no
5596,369,1,999,0,nonexistent,no
5597,170,2,999,0,nonexistent,no
5598,974,1,999,0,nonexistent,no
5599,167,1,999,0,nonexistent,no
5600,74,1,999,0,nonexistent,no
5601,96,1,999,0,nonexistent,no
5602,223,1,999,0,nonexistent,no
5603,140,2,999,0,nonexistent,no
5604,396,1,999,0,nonexistent,no
5605,61,1,999,0,nonexistent,no
5606,252,1,999,0,nonexistent,no
5607,379,1,999,0,nonexistent,no
5608,374,1,999,0,nonexistent,no
5609,351,1,999,0,nonexistent,no
5610,262,2,999,0,nonexistent,no
5611,206,1,999,0,nonexistent,no
5612,248,1,999,0,nonexistent,no
5613,166,12,999,0,nonexistent,no
5614,621,4,999,0,nonexistent,yes
5615,367,2,999,0,nonexistent,no
5616,116,1,999,0,nonexistent,no
5617,115,1,999,0,nonexistent,no
5618,61,1,999,0,nonexistent,no
5619,142,1,999,0,nonexistent,no
5620,543,2,999,0,nonexistent,yes
5621,133,1,999,0,nonexistent,no
5622,52,1,999,0,nonexistent,no
5623,377,1,999,0,nonexistent,no
5624,77,1,999,0,nonexistent,no
5625,200,1,999,0,nonexistent,no
5626,296,1,999,0,nonexistent,no
5627,144,1,999,0,nonexistent,no
5628,473,5,999,0,nonexistent,no
5629,90,4,999,0,nonexistent,no
5630,470,1,999,0,nonexistent,no
5631,302,1,999,0,nonexistent,no
5632,81,8,999,0,nonexistent,no
5633,225,1,999,0,nonexistent,no
5634,252,2,999,0,nonexistent,no
5635,202,2,999,0,nonexistent,no
5636,68,1,999,0,nonexistent,no
5637,745,4,999,0,nonexistent,yes
5638,247,1,999,0,nonexistent,no
5639,630,1,999,0,nonexistent,yes
5640,16,11,999,0,nonexistent,no
5641,863,1,999,0,nonexistent,no
5642,131,4,999,0,nonexistent,no
5643,265,9,999,0,nonexistent,no
5644,104,1,999,0,nonexistent,no
5645,80,2,999,0,nonexistent,no
5646,90,2,999,0,nonexistent,no
5647,592,4,999,0,nonexistent,no
5648,85,1,999,0,nonexistent,no
5649,153,3,999,0,nonexistent,no
5650,207,2,999,0,nonexistent,no
5651,440,1,999,0,nonexistent,no
5652,127,1,999,0,nonexistent,no
5653,679,2,999,0,nonexistent,yes
5654,204,1,999,0,nonexistent,no
5655,269,1,999,0,nonexistent,no
5656,190,2,999,0,nonexistent,no
5657,144,3,999,0,nonexistent,no
5658,112,1,999,0,nonexistent,no
5659,107,1,999,0,nonexistent,no
5660,130,1,999,0,nonexistent,no
5661,167,3,999,0,nonexistent,no
5662,314,2,999,0,nonexistent,no
5663,77,1,999,0,nonexistent,no
5664,407,2,999,0,nonexistent,no
5665,136,1,999,0,nonexistent,no
5666,293,1,999,0,nonexistent,no
5667,97,3,999,0,nonexistent,no
5668,145,1,999,0,nonexistent,no
5669,162,2,999,0,nonexistent,no
5670,105,1,999,0,nonexistent,no
5671,596,1,999,0,nonexistent,no
5672,134,1,999,0,nonexistent,no
5673,108,1,999,0,nonexistent,no
5674,161,1,999,0,nonexistent,no
5675,65,1,999,0,nonexistent,no
5676,188,1,999,0,nonexistent,no
5677,312,1,999,0,nonexistent,no
5678,237,1,999,0,nonexistent,no
5679,130,1,999,0,nonexistent,no
5680,314,2,999,0,nonexistent,no
5681,175,2,999,0,nonexistent,no
5682,87,2,999,0,nonexistent,no
5683,123,14,999,0,nonexistent,no
5684,157,5,999,0,nonexistent,no
5685,204,2,999,0,nonexistent,no
5686,150,2,999,0,nonexistent,no
5687,240,2,999,0,nonexistent,no
5688,109,7,999,0,nonexistent,no
5689,243,6,999,0,nonexistent,no
5690,536,1,999,0,nonexistent,no
5691,120,1,999,0,nonexistent,no
5692,182,5,999,0,nonexistent,no
5693,70,3,999,0,nonexistent,no
5694,45,4,999,0,nonexistent,no
5695,280,3,999,0,nonexistent,no
5696,215,2,999,0,nonexistent,no
5697,147,3,999,0,nonexistent,no
5698,222,2,999,0,nonexistent,no
5699,404,1,999,0,nonexistent,no
5700,1234,3,999,0,nonexistent,yes
5701,306,3,999,0,nonexistent,no
5702,506,2,999,0,nonexistent,no
5703,255,1,999,0,nonexistent,no
5704,252,2,999,0,nonexistent,no
5705,127,2,999,0,nonexistent,no
5706,140,2,999,0,nonexistent,no
5707,200,2,999,0,nonexistent,no
5708,642,2,999,0,nonexistent,yes
5709,181,2,999,0,nonexistent,no
5710,127,2,999,0,nonexistent,no
5711,171,1,999,0,nonexistent,no
5712,916,2,999,0,nonexistent,no
5713,629,2,999,0,nonexistent,no
5714,155,6,999,0,nonexistent,no
5715,290,2,999,0,nonexistent,no
5716,159,3,999,0,nonexistent,no
5717,111,1,999,0,nonexistent,no
5718,729,2,999,0,nonexistent,no
5719,434,4,999,0,nonexistent,no
5720,218,2,999,0,nonexistent,no
5721,250,3,999,0,nonexistent,no
5722,107,3,999,0,nonexistent,no
5723,272,6,999,0,nonexistent,no
5724,574,3,999,0,nonexistent,no
5725,89,3,999,0,nonexistent,no
5726,133,3,999,0,nonexistent,no
5727,114,3,999,0,nonexistent,no
5728,175,3,999,0,nonexistent,no
5729,257,3,999,0,nonexistent,no
5730,268,3,999,0,nonexistent,no
5731,208,3,999,0,nonexistent,no
5732,895,4,999,0,nonexistent,yes
5733,225,1,999,0,nonexistent,no
5734,327,1,999,0,nonexistent,no
5735,99,3,999,0,nonexistent,no
5736,293,4,999,0,nonexistent,no
5737,68,3,999,0,nonexistent,no
5738,124,2,999,0,nonexistent,no
5739,519,2,999,0,nonexistent,no
5740,150,1,999,0,nonexistent,no
5741,504,2,999,0,nonexistent,no
5742,175,1,999,0,nonexistent,no
5743,289,1,999,0,nonexistent,no
5744,16,1,999,0,nonexistent,no
5745,100,8,999,0,nonexistent,no
5746,321,1,999,0,nonexistent,no
5747,239,3,999,0,nonexistent,no
5748,614,2,999,0,nonexistent,no
5749,248,2,999,0,nonexistent,no
5750,93,2,999,0,nonexistent,no
5751,355,2,999,0,nonexistent,no
5752,177,1,999,0,nonexistent,no
5753,245,3,999,0,nonexistent,no
5754,121,1,999,0,nonexistent,no
5755,192,6,999,0,nonexistent,no
5756,110,2,999,0,nonexistent,no
5757,160,3,999,0,nonexistent,no
5758,249,2,999,0,nonexistent,no
5759,147,1,999,0,nonexistent,no
5760,16,1,999,0,nonexistent,no
5761,240,1,999,0,nonexistent,no
5762,131,1,999,0,nonexistent,no
5763,115,2,999,0,nonexistent,no
5764,349,2,999,0,nonexistent,no
5765,114,2,999,0,nonexistent,no
5766,445,2,999,0,nonexistent,no
5767,144,3,999,0,nonexistent,no
5768,341,12,999,0,nonexistent,no
5769,796,1,999,0,nonexistent,no
5770,76,3,999,0,nonexistent,no
5771,126,2,999,0,nonexistent,no
5772,101,2,999,0,nonexistent,no
5773,91,2,999,0,nonexistent,no
5774,52,3,999,0,nonexistent,no
5775,78,2,999,0,nonexistent,no
5776,471,1,999,0,nonexistent,no
5777,724,1,999,0,nonexistent,no
5778,99,1,999,0,nonexistent,no
5779,293,1,999,0,nonexistent,no
5780,333,1,999,0,nonexistent,no
5781,431,2,999,0,nonexistent,yes
5782,523,2,999,0,nonexistent,no
5783,470,2,999,0,nonexistent,no
5784,695,4,999,0,nonexistent,no
5785,741,6,999,0,nonexistent,yes
5786,151,3,999,0,nonexistent,no
5787,135,2,999,0,nonexistent,no
5788,70,6,999,0,nonexistent,no
5789,472,3,999,0,nonexistent,no
5790,258,2,999,0,nonexistent,no
5791,113,4,999,0,nonexistent,no
5792,372,14,999,0,nonexistent,no
5793,603,1,999,0,nonexistent,no
5794,85,2,999,0,nonexistent,no
5795,76,2,999,0,nonexistent,no
5796,399,2,999,0,nonexistent,no
5797,402,2,999,0,nonexistent,no
5798,129,3,999,0,nonexistent,no
5799,535,6,999,0,nonexistent,no
5800,181,3,999,0,nonexistent,no
5801,48,2,999,0,nonexistent,no
5802,114,2,999,0,nonexistent,no
5803,87,3,999,0,nonexistent,no
5804,169,4,999,0,nonexistent,no
5805,116,4,999,0,nonexistent,no
5806,100,2,999,0,nonexistent,no
5807,212,2,999,0,nonexistent,no
5808,304,4,999,0,nonexistent,no
5809,114,2,999,0,nonexistent,no
5810,102,2,999,0,nonexistent,no
5811,291,2,999,0,nonexistent,no
5812,112,2,999,0,nonexistent,no
5813,207,2,999,0,nonexistent,no
5814,197,2,999,0,nonexistent,no
5815,103,2,999,0,nonexistent,no
5816,45,5,999,0,nonexistent,no
5817,125,6,999,0,nonexistent,no
5818,114,2,999,0,nonexistent,no
5819,414,2,999,0,nonexistent,yes
5820,319,4,999,0,nonexistent,no
5821,346,2,999,0,nonexistent,no
5822,157,3,999,0,nonexistent,no
5823,160,11,999,0,nonexistent,no
5824,83,3,999,0,nonexistent,no
5825,97,3,999,0,nonexistent,no
5826,98,4,999,0,nonexistent,no
5827,133,4,999,0,nonexistent,no
5828,451,2,999,0,nonexistent,no
5829,34,3,999,0,nonexistent,no
5830,79,5,999,0,nonexistent,no
5831,109,2,999,0,nonexistent,no
5832,454,3,999,0,nonexistent,no
5833,251,3,999,0,nonexistent,no
5834,122,5,999,0,nonexistent,no
5835,166,2,999,0,nonexistent,no
5836,816,2,999,0,nonexistent,no
5837,87,2,999,0,nonexistent,no
5838,81,6,999,0,nonexistent,no
5839,109,5,999,0,nonexistent,no
5840,375,2,999,0,nonexistent,no
5841,51,2,999,0,nonexistent,no
5842,118,4,999,0,nonexistent,no
5843,178,5,999,0,nonexistent,no
5844,165,5,999,0,nonexistent,no
5845,155,2,999,0,nonexistent,no
5846,173,3,999,0,nonexistent,no
5847,304,4,999,0,nonexistent,no
5848,583,6,999,0,nonexistent,no
5849,138,2,999,0,nonexistent,no
5850,250,2,999,0,nonexistent,no
5851,748,3,999,0,nonexistent,yes
5852,14,11,999,0,nonexistent,no
5853,896,3,999,0,nonexistent,yes
5854,83,1,999,0,nonexistent,no
5855,543,4,999,0,nonexistent,no
5856,398,7,999,0,nonexistent,no
5857,158,4,999,0,nonexistent,no
5858,365,3,999,0,nonexistent,no
5859,304,3,999,0,nonexistent,no
5860,118,6,999,0,nonexistent,no
5861,469,2,999,0,nonexistent,no
5862,488,3,999,0,nonexistent,no
5863,232,3,999,0,nonexistent,no
5864,764,2,999,0,nonexistent,yes
5865,411,3,999,0,nonexistent,no
5866,149,7,999,0,nonexistent,no
5867,63,3,999,0,nonexistent,no
5868,125,3,999,0,nonexistent,no
5869,207,4,999,0,nonexistent,no
5870,84,3,999,0,nonexistent,no
5871,29,2,999,0,nonexistent,no
5872,162,4,999,0,nonexistent,no
5873,159,2,999,0,nonexistent,no
5874,23,10,999,0,nonexistent,no
5875,147,6,999,0,nonexistent,no
5876,90,5,999,0,nonexistent,no
5877,409,2,999,0,nonexistent,no
5878,118,6,999,0,nonexistent,no
5879,175,5,999,0,nonexistent,no
5880,219,4,999,0,nonexistent,no
5881,96,5,999,0,nonexistent,no
5882,76,5,999,0,nonexistent,no
5883,66,3,999,0,nonexistent,no
5884,113,5,999,0,nonexistent,no
5885,232,5,999,0,nonexistent,no
5886,129,3,999,0,nonexistent,no
5887,405,4,999,0,nonexistent,no
5888,251,11,999,0,nonexistent,no
5889,128,5,999,0,nonexistent,no
5890,253,2,999,0,nonexistent,no
5891,245,3,999,0,nonexistent,no
5892,188,7,999,0,nonexistent,no
5893,118,2,999,0,nonexistent,no
5894,140,2,999,0,nonexistent,no
5895,102,22,999,0,nonexistent,no
5896,763,6,999,0,nonexistent,no
5897,97,4,999,0,nonexistent,no
5898,41,2,999,0,nonexistent,no
5899,329,2,999,0,nonexistent,no
5900,51,5,999,0,nonexistent,no
5901,130,3,999,0,nonexistent,no
5902,241,2,999,0,nonexistent,no
5903,308,4,999,0,nonexistent,no
5904,118,2,999,0,nonexistent,no
5905,14,16,999,0,nonexistent,no
5906,125,4,999,0,nonexistent,no
5907,193,5,999,0,nonexistent,no
5908,200,3,999,0,nonexistent,no
5909,349,4,999,0,nonexistent,no
5910,282,3,999,0,nonexistent,no
5911,633,1,999,0,nonexistent,no
5912,560,4,999,0,nonexistent,no
5913,114,3,999,0,nonexistent,no
5914,172,7,999,0,nonexistent,no
5915,292,7,999,0,nonexistent,no
5916,269,3,999,0,nonexistent,no
5917,220,6,999,0,nonexistent,no
5918,376,3,999,0,nonexistent,no
5919,73,6,999,0,nonexistent,no
5920,121,2,999,0,nonexistent,no
5921,59,4,999,0,nonexistent,no
5922,64,3,999,0,nonexistent,no
5923,353,3,999,0,nonexistent,no
5924,322,5,999,0,nonexistent,no
5925,67,3,999,0,nonexistent,no
5926,163,2,999,0,nonexistent,no
5927,99,3,999,0,nonexistent,no
5928,27,2,999,0,nonexistent,no
5929,119,2,999,0,nonexistent,no
5930,148,4,999,0,nonexistent,no
5931,222,4,999,0,nonexistent,no
5932,265,2,999,0,nonexistent,no
5933,214,2,999,0,nonexistent,no
5934,152,2,999,0,nonexistent,no
5935,75,2,999,0,nonexistent,no
5936,62,4,999,0,nonexistent,no
5937,112,3,999,0,nonexistent,no
5938,220,6,999,0,nonexistent,no
5939,204,3,999,0,nonexistent,no
5940,160,6,999,0,nonexistent,no
5941,233,1,999,0,nonexistent,no
5942,129,1,999,0,nonexistent,no
5943,172,1,999,0,nonexistent,no
5944,578,2,999,0,nonexistent,no
5945,183,9,999,0,nonexistent,no
5946,565,2,999,0,nonexistent,no
5947,154,1,999,0,nonexistent,no
5948,125,1,999,0,nonexistent,no
5949,1063,5,999,0,nonexistent,yes
5950,111,1,999,0,nonexistent,no
5951,231,1,999,0,nonexistent,no
5952,195,1,999,0,nonexistent,no
5953,125,3,999,0,nonexistent,no
5954,193,5,999,0,nonexistent,no
5955,287,4,999,0,nonexistent,no
5956,277,4,999,0,nonexistent,no
5957,84,4,999,0,nonexistent,no
5958,47,5,999,0,nonexistent,no
5959,285,1,999,0,nonexistent,no
5960,130,2,999,0,nonexistent,no
5961,24,1,999,0,nonexistent,no
5962,955,1,999,0,nonexistent,no
5963,236,1,999,0,nonexistent,no
5964,336,2,999,0,nonexistent,no
5965,150,1,999,0,nonexistent,no
5966,159,1,999,0,nonexistent,no
5967,180,1,999,0,nonexistent,no
5968,163,2,999,0,nonexistent,no
5969,197,1,999,0,nonexistent,no
5970,218,1,999,0,nonexistent,no
5971,34,3,999,0,nonexistent,no
5972,386,11,999,0,nonexistent,no
5973,154,1,999,0,nonexistent,no
5974,159,2,999,0,nonexistent,no
5975,157,2,999,0,nonexistent,no
5976,227,3,999,0,nonexistent,no
5977,116,1,999,0,nonexistent,no
5978,205,3,999,0,nonexistent,no
5979,1205,1,999,0,nonexistent,yes
5980,133,1,999,0,nonexistent,no
5981,59,1,999,0,nonexistent,no
5982,229,2,999,0,nonexistent,no
5983,147,1,999,0,nonexistent,no
5984,147,1,999,0,nonexistent,no
5985,179,1,999,0,nonexistent,no
5986,185,1,999,0,nonexistent,no
5987,427,1,999,0,nonexistent,no
5988,171,3,999,0,nonexistent,no
5989,237,1,999,0,nonexistent,no
5990,228,1,999,0,nonexistent,no
5991,269,1,999,0,nonexistent,no
5992,156,2,999,0,nonexistent,no
5993,162,1,999,0,nonexistent,no
5994,674,1,999,0,nonexistent,no
5995,234,1,999,0,nonexistent,no
5996,123,1,999,0,nonexistent,no
5997,275,1,999,0,nonexistent,no
5998,115,1,999,0,nonexistent,no
5999,1051,1,999,0,nonexistent,yes
6000,142,1,999,0,nonexistent,no
6001,99,1,999,0,nonexistent,no
6002,340,1,999,0,nonexistent,no
6003,47,1,999,0,nonexistent,no
6004,182,2,999,0,nonexistent,no
6005,260,1,999,0,nonexistent,no
6006,35,1,999,0,nonexistent,no
6007,121,1,999,0,nonexistent,no
6008,143,1,999,0,nonexistent,no
6009,472,1,999,0,nonexistent,no
6010,207,2,999,0,nonexistent,no
6011,597,3,999,0,nonexistent,no
6012,274,1,999,0,nonexistent,no
6013,420,1,999,0,nonexistent,no
6014,532,2,999,0,nonexistent,no
6015,128,1,999,0,nonexistent,no
6016,62,4,999,0,nonexistent,no
6017,185,1,999,0,nonexistent,no
6018,275,4,999,0,nonexistent,no
6019,740,1,999,0,nonexistent,yes
6020,111,10,999,0,nonexistent,no
6021,271,3,999,0,nonexistent,no
6022,776,1,999,0,nonexistent,no
6023,90,2,999,0,nonexistent,no
6024,299,1,999,0,nonexistent,no
6025,181,1,999,0,nonexistent,no
6026,330,2,999,0,nonexistent,no
6027,518,2,999,0,nonexistent,no
6028,243,2,999,0,nonexistent,no
6029,472,1,999,0,nonexistent,no
6030,148,1,999,0,nonexistent,no
6031,514,1,999,0,nonexistent,no
6032,388,2,999,0,nonexistent,no
6033,224,1,999,0,nonexistent,no
6034,118,1,999,0,nonexistent,no
6035,255,1,999,0,nonexistent,no
6036,70,3,999,0,nonexistent,no
6037,296,2,999,0,nonexistent,no
6038,550,1,999,0,nonexistent,no
6039,313,1,999,0,nonexistent,no
6040,257,1,999,0,nonexistent,no
6041,243,2,999,0,nonexistent,no
6042,77,1,999,0,nonexistent,no
6043,114,1,999,0,nonexistent,no
6044,73,2,999,0,nonexistent,no
6045,290,1,999,0,nonexistent,no
6046,86,1,999,0,nonexistent,no
6047,126,1,999,0,nonexistent,no
6048,168,1,999,0,nonexistent,no
6049,188,1,999,0,nonexistent,no
6050,106,2,999,0,nonexistent,no
6051,45,1,999,0,nonexistent,no
6052,25,1,999,0,nonexistent,no
6053,114,1,999,0,nonexistent,no
6054,82,1,999,0,nonexistent,no
6055,33,1,999,0,nonexistent,no
6056,322,2,999,0,nonexistent,no
6057,446,1,999,0,nonexistent,no
6058,122,1,999,0,nonexistent,no
6059,121,4,999,0,nonexistent,no
6060,78,1,999,0,nonexistent,no
6061,70,2,999,0,nonexistent,no
6062,213,2,999,0,nonexistent,no
6063,115,1,999,0,nonexistent,no
6064,305,1,999,0,nonexistent,no
6065,19,1,999,0,nonexistent,no
6066,643,2,999,0,nonexistent,no
6067,371,2,999,0,nonexistent,no
6068,363,3,999,0,nonexistent,no
6069,384,1,999,0,nonexistent,no
6070,492,2,999,0,nonexistent,no
6071,222,2,999,0,nonexistent,no
6072,144,1,999,0,nonexistent,no
6073,426,2,999,0,nonexistent,no
6074,181,1,999,0,nonexistent,no
6075,39,7,999,0,nonexistent,no
6076,174,1,999,0,nonexistent,no
6077,293,2,999,0,nonexistent,no
6078,316,2,999,0,nonexistent,no
6079,151,1,999,0,nonexistent,no
6080,132,1,999,0,nonexistent,no
6081,129,1,999,0,nonexistent,no
6082,106,1,999,0,nonexistent,no
6083,68,5,999,0,nonexistent,no
6084,255,1,999,0,nonexistent,no
6085,189,1,999,0,nonexistent,no
6086,173,3,999,0,nonexistent,no
6087,161,2,999,0,nonexistent,no
6088,155,1,999,0,nonexistent,no
6089,72,1,999,0,nonexistent,no
6090,109,2,999,0,nonexistent,no
6091,62,4,999,0,nonexistent,no
6092,137,2,999,0,nonexistent,no
6093,310,1,999,0,nonexistent,no
6094,195,2,999,0,nonexistent,no
6095,470,2,999,0,nonexistent,no
6096,139,1,999,0,nonexistent,no
6097,169,1,999,0,nonexistent,no
6098,223,1,999,0,nonexistent,no
6099,201,2,999,0,nonexistent,no
6100,596,1,999,0,nonexistent,no
6101,253,16,999,0,nonexistent,no
6102,600,2,999,0,nonexistent,no
6103,133,1,999,0,nonexistent,no
6104,43,1,999,0,nonexistent,no
6105,731,3,999,0,nonexistent,yes
6106,659,4,999,0,nonexistent,no
6107,112,1,999,0,nonexistent,no
6108,124,1,999,0,nonexistent,no
6109,59,1,999,0,nonexistent,no
